Macro,Sector,Lag,F_Statistic,P_Value
India_VIX,Nifty_Media_Return,1,5.136433095179785,0.02468940969895001
India_VIX,Nifty_Media_Return,2,2.405409845740747,0.09334859195590763
India_VIX,Nifty_Media_Return,3,1.669282729710528,0.1756540654831167
USD_INR,Nifty_50_Return,1,0.038642151913587726,0.844394101628077
USD_INR,Nifty_50_Return,2,0.09066194803810318,0.9133713321940877
USD_INR,Nifty_50_Return,3,0.08927436516046694,0.9658544163936332
USD_INR,Nifty_Bank_Return,1,0.008812780363877531,0.9253178836496304
USD_INR,Nifty_Bank_Return,2,0.19082584739117445,0.8264563897267921
USD_INR,Nifty_Bank_Return,3,0.1276194199048503,0.9436142664820357
USD_INR,Nifty_IT_Return,1,0.9325217405493076,0.33558023017946836
USD_INR,Nifty_IT_Return,2,0.4684044092012281,0.626820217882737
USD_INR,Nifty_IT_Return,3,0.5177271018134584,0.6706489268096799
USD_INR,Nifty_Pharma_Return,1,0.02825437382170826,0.8667119892149653
USD_INR,Nifty_Pharma_Return,2,0.3550207965658046,0.7016867497953435
USD_INR,Nifty_Pharma_Return,3,0.8827859369345027,0.4513553024790835
USD_INR,Nifty_Auto_Return,1,0.3144106997749574,0.5757244043831155
USD_INR,Nifty_Auto_Return,2,0.3282631052705205,0.720637139784826
USD_INR,Nifty_Auto_Return,3,0.18870660824456084,0.9039746012578493
USD_INR,Nifty_FMCG_Return,1,2.2063032984259294,0.13929970566496053
USD_INR,Nifty_FMCG_Return,2,1.651524212234507,0.19487364654759762
USD_INR,Nifty_FMCG_Return,3,1.4864408844162034,0.22017166137870156
USD_INR,Nifty_Metal_Return,1,3.083509668325879,0.0808905453926513
USD_INR,Nifty_Metal_Return,2,2.0756991870247274,0.1286937961829576
USD_INR,Nifty_Metal_Return,3,1.3678091448834477,0.25450585725316177
USD_INR,Nifty_Realty_Return,1,0.6108993495926625,0.4355365668575933
USD_INR,Nifty_Realty_Return,2,1.0832273912318091,0.34086753566728206
USD_INR,Nifty_Realty_Return,3,0.6251397068015228,0.5997271052340789
USD_INR,Nifty_Energy_Return,1,0.6840968249411475,0.4093390111086133
USD_INR,Nifty_Energy_Return,2,0.5876581409023212,0.5567717677686458
USD_INR,Nifty_Energy_Return,3,0.38225569706229895,0.7659225968189995
USD_INR,Nifty_Infra_Return,1,2.1642670613094257,0.14310057805695456
USD_INR,Nifty_Infra_Return,2,1.441072753236459,0.23960136209124624
USD_INR,Nifty_Infra_Return,3,0.6212953096385068,0.6021797809564078
USD_INR,Nifty_PSE_Return,1,3.394369066702328,0.06716126990658121
USD_INR,Nifty_PSE_Return,2,1.8078267848017904,0.16720503534682446
USD_INR,Nifty_PSE_Return,3,0.8946620820936878,0.4452903413556769
USD_INR,Nifty_Media_Return,1,1.0951822356058538,0.2968115086998654
USD_INR,Nifty_Media_Return,2,0.7141618823339302,0.4910913447888358
USD_INR,Nifty_Media_Return,3,0.7840967729694736,0.5043949599505454
DXY,Nifty_50_Return,1,0.36740756030130434,0.5452292743004364
DXY,Nifty_50_Return,2,0.4652562391224645,0.6287856583440439
DXY,Nifty_50_Return,3,0.9951433083596789,0.39665297691773904
DXY,Nifty_Bank_Return,1,0.3954676296804796,0.5302833684730409
DXY,Nifty_Bank_Return,2,0.4290403094168987,0.6518493372312971
DXY,Nifty_Bank_Return,3,1.591294945261091,0.19348647419870674
DXY,Nifty_IT_Return,1,2.8636252457272007,0.0924351141543266
DXY,Nifty_IT_Return,2,1.4691540687115159,0.23307871120796247
DXY,Nifty_IT_Return,3,1.675322583846763,0.17434020782558188
DXY,Nifty_Pharma_Return,1,1.881429864273835,0.17197930828963087
DXY,Nifty_Pharma_Return,2,0.7537613517099075,0.4721872974286084
DXY,Nifty_Pharma_Return,3,0.9572725069523997,0.414427442509016
DXY,Nifty_Auto_Return,1,0.18705337940105,0.6659286027877548
DXY,Nifty_Auto_Return,2,0.09643906119301136,0.9081157664069437
DXY,Nifty_Auto_Return,3,0.360466205175931,0.7816324507137227
DXY,Nifty_FMCG_Return,1,1.2338690443534752,0.2682245285177994
DXY,Nifty_FMCG_Return,2,0.6444998392176745,0.5262256010389967
DXY,Nifty_FMCG_Return,3,1.1125336024982355,0.34568174049151446
DXY,Nifty_Metal_Return,1,0.3906204444328834,0.5328114538803601
DXY,Nifty_Metal_Return,2,0.5164305146681653,0.5975961663767159
DXY,Nifty_Metal_Return,3,0.3830650677853542,0.7653402689645272
DXY,Nifty_Realty_Return,1,0.08193487354502246,0.7750407783051471
DXY,Nifty_Realty_Return,2,1.4076853513570116,0.2475973824630256
DXY,Nifty_Realty_Return,3,1.3565767650646434,0.25800221676507806
DXY,Nifty_Energy_Return,1,0.1328883610133682,0.7159089375356551
DXY,Nifty_Energy_Return,2,0.4890284181649231,0.6140972619752706
DXY,Nifty_Energy_Return,3,1.1159710873778315,0.34428026261681965
DXY,Nifty_Infra_Return,1,0.22856304566638236,0.6332055618715733
DXY,Nifty_Infra_Return,2,0.28054706580958977,0.7557256832663998
DXY,Nifty_Infra_Return,3,0.336233367408232,0.7991547475272275
DXY,Nifty_PSE_Return,1,0.6760522653805557,0.41210117732319274
DXY,Nifty_PSE_Return,2,0.45281127062276866,0.6366164534608111
